,Negative Peak Time,Negative Peak Energy,Negative Azimuth Angle,Positive Peak Time,Positive Peak Energy,Positive Azimuth Angle,Azimuthal Ram Time,Azimuthal Ram Angle,Flyby,FlybyDate,Flyby velocity,Actuation Direction,Bulk Azimuth,Bulk Time,Bulk Deflection from Ram Angle,Negative Deflection from Ram Angle,Positive Deflection from Ram Angle,ELS crosstrack velocity,IBS crosstrack velocity,Crosstrack velocity,Absolute Crosstrack velocity,Solar Zenith Angle,Altitude,Longitude,Latitude
13,2006-09-07 20:18:19.386481000,67.1500015258789,93.65307994519117,2006-09-07 20:18:21.709649000,24.850000381469727,91.34153022747705,2006-09-07 20:18:23.059913000,89.99771938070089,t17,7/9/2006,5957.0571342976145,negative,92.49730508633411,2006-09-07 20:18:20.548065000,2.4995857056332227,3.6553605644902802,1.3438108467761651,379.79103129563146,139.70355510531255,259.80014939542644,259.80014939542644,39.02831868718606,1036.644696072465,47.892120413721116,20.663936773052303
14,2006-09-07 20:19:15.925913000,30.489999771118164,92.96898504770252,2006-09-07 20:19:14.261188000,18.450000762939453,91.3125818538374,2006-09-07 20:19:12.940378000,89.99807940661266,t17,7/9/2006,5950.675233127055,positive,92.14078345076996,2006-09-07 20:19:15.093550500,2.1427040441572984,2.970905641089857,1.31450244722474,308.4166723386029,136.51076983385744,222.48696417682152,222.48696417682152,36.21856461597874,1094.8161498131183,42.733313794483486,19.32176006151419
15,2006-10-09 17:28:18.896251000,91.76000213623047,90.90962916369335,2006-10-09 17:28:17.005187000,28.3799991607666,89.02304744720459,2006-10-09 17:28:17.930460000,89.94832068163888,t19,9/10/2006,5956.70239627339,positive,89.96633830544897,2006-10-09 17:28:17.950719000,0.01801762381009553,0.961308482054477,-0.925273234434286,99.93685284209012,-96.19098963170136,1.8731854609177352,1.8731854609177352,85.61553905765973,1034.893954377406,12.921071570603829,69.12186837520466
16,2006-10-09 17:29:09.826641000,107.4000015258789,90.19038286765863,2006-10-09 17:29:11.402409000,32.939998626708984,88.61548185348511,2006-10-09 17:29:10.076450000,89.94144088866486,t19,9/10/2006,5961.54364570617,negative,89.40293236057187,2006-10-09 17:29:10.614525000,-0.53850852809299,0.2489419789937699,-1.32595903517975,25.901974216674308,-137.9518204747162,-56.03021472556688,56.03021472556688,83.36392849356466,994.8005676838931,4.633689776922617,65.3171470968488
17,2006-10-09 17:30:01.626635000,125.0999984741211,90.6364216095626,2006-10-09 17:29:59.909829000,40.849998474121094,88.92820061290058,2006-10-09 17:30:00.916833000,89.93016892196395,t19,9/10/2006,5963.20695357226,positive,89.78231111123159,2006-10-09 17:30:00.768232000,-0.14785781073236137,0.7062526875986492,-1.001968309063372,73.5032200201895,-104.27713703539051,-15.388668309739577,15.388668309739577,81.22487948464197,980.2552168285321,358.69703993236976,61.31480851378716
18,2006-10-09 17:31:43.961801000,91.76000213623047,89.97977590560913,2006-10-09 17:31:42.171909000,31.34000015258789,88.18988394737244,2006-10-09 17:31:43.890245000,89.90822019785082,t19,9/10/2006,5958.2754931953605,positive,89.08482992649078,2006-10-09 17:31:43.066855000,-0.8233902713600401,0.07155570775830711,-1.7183362504783872,7.441185244845811,-178.6656214098956,-85.6226628381218,85.6226628381218,77.04962334724047,1022.8136328219545,350.42479388196557,52.641772296617056
19,2006-10-09 17:32:35.218596000,67.1500015258789,90.7955015347743,2006-10-09 17:32:37.292701000,23.260000228881836,88.72530436515808,2006-10-09 17:32:36.121678000,89.89632692566589,t19,9/10/2006,5951.20393136234,negative,89.76040294996619,2006-10-09 17:32:36.255648500,-0.13592397569969705,0.8991746091084138,-1.171022560507808,93.39172731789209,-121.62342416503046,-14.118152273672447,14.118152273672447,75.05975443697817,1082.3104938098709,347.4315138946548,48.11116797868612
20,2006-12-12 11:41:02.774883000,200.89999389648438,92.81087433139146,2006-12-12 11:41:00.764585000,66.04000091552734,90.81062318436125,2006-12-12 11:40:59.953338000,90.0034333978943,t21,12/12/2006,5956.897042037468,positive,91.81074875787635,2006-12-12 11:41:01.769734000,1.8073153599820557,2.807440933497162,0.8071897864669495,291.76573815826526,83.91870112643474,187.87084046782525,187.87084046782525,126.34547582815293,1004.054012548103,262.03641436687377,45.55484278297459
21,2006-12-12 11:41:49.781669000,146.89999389648438,93.25717527553479,2006-12-12 11:41:52.597266000,63.880001068115234,90.45566530394717,2006-12-12 11:41:53.053612000,90.00133543987378,t21,12/12/2006,5957.117559779264,negative,91.85642028974098,2006-12-12 11:41:51.189467500,1.8550848498671968,3.255839835661007,0.4543298640733866,338.33179740835584,47.236778541202234,192.84191535787787,192.84191535787787,124.3234430075823,1002.0493771360216,266.26369569349845,41.959440112487066
22,2006-12-12 11:42:44.250319000,91.76000213623047,91.29908926691314,2006-12-12 11:42:42.640708000,49.83000183105469,89.69572979243458,2006-12-12 11:42:42.849778000,89.90480106436024,t21,12/12/2006,5954.593964443727,positive,90.49740952967386,2006-12-12 11:42:43.445513500,0.5926084653136172,1.3942882025529002,-0.20907127192566577,144.89026552600097,-21.728158370425135,61.58708207543784,61.58708207543784,121.97088074547669,1024.282801084943,270.2161707959815,38.030795536534434
23,2007-01-13 08:35:34.207468000,30.489999771118164,93.21368221057492,2007-01-13 08:35:30.914248000,17.260000228881836,89.93649530410767,2007-01-13 08:35:30.893909000,89.91615634421159,t23,13/1/2007,5942.016709926635,positive,91.57508875734129,2007-01-13 08:35:32.560858000,1.6589324131297047,3.29752586636333,0.0203389598960797,341.790248386641,2.1093078417626185,172.02012045509187,172.02012045509187,60.834248196451234,1144.3934729352832,9.873811672416767,44.486973231507804
24,2007-01-13 08:36:20.450702000,107.4000015258789,92.55881903747195,2007-01-13 08:36:22.674351000,27.90999984741211,90.34629063274679,2007-01-13 08:36:23.113741000,89.90852944524437,t23,13/1/2007,5949.963879642128,negative,91.45255483510937,2007-01-13 08:36:21.562526500,1.5440253898649985,2.6502895922275798,0.4377611875024172,275.1250562435809,45.45950739160281,160.32216470332818,160.32216470332818,58.59209511107068,1076.8001279160985,6.290358030210885,40.9510607110105
25,2007-01-13 08:37:16.533037000,200.89999389648438,93.53766107964384,2007-01-13 08:37:14.139717000,45.869998931884766,91.15631039001164,2007-01-13 08:37:12.879433000,89.9017262340573,t23,13/1/2007,5955.474610277291,positive,92.34698573482774,2007-01-13 08:37:15.336377000,2.445259500770433,3.635934845586533,1.2545841559543334,377.67506327589507,130.39436941577918,254.0895797418357,254.0895797418357,56.24224064377653,1026.5842949664427,2.6721570752987094,36.82255989863963
26,2007-01-13 08:38:03.227156000,321.5,92.7762918049475,2007-01-13 08:38:05.307438000,62.84000015258789,90.70641346390767,2007-01-13 08:38:06.123344000,89.89458739979963,t23,13/1/2007,5958.284323348032,negative,91.74135263442759,2007-01-13 08:38:04.267297000,1.8467652346279522,2.8817044051478717,0.8118260641080326,299.54695330192817,84.42033084158972,192.01496610384405,192.01496610384405,54.26909940898299,1003.5645613608144,359.65151270214096,32.90024743959813
27,2007-01-13 08:38:58.721075000,514.7999877929688,92.72480351132981,2007-01-13 08:38:57.020747000,66.04000091552734,91.03297237014885,2007-01-13 08:38:55.869994000,89.88797470483064,t23,13/1/2007,5958.255594057328,positive,91.87888794073933,2007-01-13 08:38:57.870911000,1.9909132359086925,2.8368288064991702,1.1449976653182148,294.88465238560747,119.06173067854307,206.99575118011805,206.99575118011805,52.35775266269699,1003.6682491070733,356.61922733468276,28.49765789690836
28,2007-01-13 08:39:45.612959000,274.79998779296875,93.39245639468572,2007-01-13 08:39:47.933424000,54.130001068115234,91.08359611075866,2007-01-13 08:39:49.141229000,89.8811247167922,t23,13/1/2007,5955.414702590367,negative,92.2380262527222,2007-01-13 08:39:46.773191500,2.3569015359299925,3.511331677893523,1.2024713939664622,364.74499857696657,124.97761945734959,244.91102015336256,244.91102015336256,50.89358515667438,1026.8561829412256,354.08551476668544,24.453558857616038
29,2007-01-13 08:40:40.970417000,125.0999984741211,91.98293984711927,2007-01-13 08:40:39.488791000,31.860000610351562,90.50872352605256,2007-01-13 08:40:38.844988000,89.8673645328959,t23,13/1/2007,5949.864726161065,positive,91.24583168658592,2007-01-13 08:40:40.229604000,1.3784671536900106,2.1155753142233635,0.6413589931566577,219.64142982043288,66.60036029222663,143.13273965014812,143.13273965014812,49.636612181602466,1076.8891387322976,351.5470486641434,20.076601521319375
30,2007-01-13 08:41:28.586817000,67.1500015258789,92.42351438377864,2007-01-13 08:41:30.797526000,19.389999389648438,90.22386143277072,2007-01-13 08:41:31.166896000,89.85550391686525,t23,13/1/2007,5941.97595816281,negative,91.32368790827468,2007-01-13 08:41:29.692171500,1.4681839914094326,2.5680104669133925,0.3683575159054726,266.2316182577239,38.20100615048943,152.24436014330746,152.24436014330746,48.80619813687803,1145.250535853222,349.39337544042274,16.126665501190285
31,2007-02-22 03:10:15.567892000,125.0999984741211,91.58951947589958,2007-02-22 03:10:13.177630000,36.9900016784668,89.21120426089692,2007-02-22 03:10:14.101884000,90.13083949208037,t25,22/2/2007,6218.416339960082,positive,90.40036186839825,2007-02-22 03:10:14.372761000,0.26952237631788023,1.4586799838192093,-0.9196352311834488,158.29612052606387,-99.80541770661544,29.25165137819242,29.25165137819242,173.75935264939912,1084.4382193619783,20.849248008743476,18.462010997290434
32,2007-02-22 03:11:05.158850000,146.89999389648438,90.86644245067782,2007-02-22 03:11:07.377332000,45.869998931884766,88.65905377343552,2007-02-22 03:11:05.902431000,90.12658039491353,t25,22/2/2007,6224.542333279205,negative,89.76274811205667,2007-02-22 03:11:06.268091000,-0.36383228285686187,0.7398620557642914,-1.4675266214780152,80.37546117508812,-159.41283831375233,-39.526021744262046,39.526021744262046,168.88412642543827,1030.7630188273251,19.073800151118643,23.205025663921013
33,2007-02-22 03:11:56.877025000,171.6999969482422,90.9021683993169,2007-02-22 03:11:54.720381000,49.83000183105469,88.75630898804411,2007-02-22 03:11:56.089407000,90.11848964735901,t25,22/2/2007,6227.353706503063,positive,89.82923869368051,2007-02-22 03:11:55.798703000,-0.2892509536785042,0.7836787519578934,-1.3621806593149017,85.17368393176417,-148.03850744236559,-31.437923745588105,31.437923745588105,164.03642147248007,1004.3589852356135,17.214644636588744,27.811911580278778
