,Peak Energy,Peak Elevation,Peak Azimuth,Azimuthal Ram Angle,Azimuthal Ram Time,Heavy Anion Peak Time,Heavy Anion Azimuth Angle,Flyby,Spacecraft Potential (LP),Instrument,Actuation Direction,Heavy Cation Peak Time,Heavy Cation Azimuth Angle,Azimuthal Angle to Heavy Ion,Azimuthal Angle to Ram,Deflection from Bulk,Bulk Azimuth,Bulk Time,Bulk Deflection from Ram Angle
2006-12-12 11:41:45.011430,3.241381510318804,-1.5954004181772459,97.11298698014798,90.00220047620148,2006-12-12 11:41:53.052747,2006-12-12 11:41:49.781669,93.25717527553479,t21,-0.660000004,els,negative,,,3.8558117046131883,7.1107865039465,5.093702966706132,92.01928401344185,2006-12-12 11:41:51.025784500,2.0170835372403673
2006-12-12 11:41:47.786314,7.2954128033983165,-1.306022314068611,94.64177799224854,90.00173641415607,2006-12-12 11:41:53.053210,2006-12-12 11:41:49.781669,93.25717527553479,t21,-0.65914894,els,negative,,,1.3846027167137436,4.640041578092465,2.6224939788066877,92.01928401344185,2006-12-12 11:41:51.025784500,2.017547599285777
2006-12-12 11:41:49.119024,24.578171317356176,-1.8525799270301326,93.91650620656674,90.00150073752977,2006-12-12 11:41:53.053446,2006-12-12 11:41:49.781669,93.25717527553479,t21,-0.658297876,els,negative,,,0.6593309310319455,3.91500546903697,1.8972221931248896,92.01928401344185,2006-12-12 11:41:51.025784500,2.0177832759120804
2006-12-12 11:41:49.310717,56.326713850825605,-2.612387280614239,93.72577180910412,90.00145271704605,2006-12-12 11:41:53.053494,2006-12-12 11:41:49.781669,93.25717527553479,t21,-0.658297876,els,negative,,,0.4685965335693254,3.7243190920580673,1.7064877956622695,92.01928401344185,2006-12-12 11:41:51.025784500,2.017831296395798
2006-12-12 11:41:51.008927,5.5917882604309606,,92.03605470605544,90.00103448672635,2006-12-12 11:41:53.053912,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,1.2546619547065347,2.035020219329084,0.016770692613590654,92.01928401344185,2006-12-12 11:41:51.025784500,2.0182495267154934
2006-12-12 11:41:51.100228,7.222777848445447,,91.94521069232724,90.00101236590585,2006-12-12 11:41:53.053935,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,1.1638179409783334,1.944198326421386,-0.07407332111461074,92.01928401344185,2006-12-12 11:41:51.025784500,2.0182716475359967
2006-12-12 11:41:51.163599,9.714990149211856,,91.88215691340156,90.00099703404427,2006-12-12 11:41:53.053950,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,1.1007641620526556,1.8811598793572841,-0.1371271000402885,92.01928401344185,2006-12-12 11:41:51.025784500,2.0182869793975726
2006-12-12 11:41:51.298923,13.921982191562988,,91.74751019285759,90.00096435405814,2006-12-12 11:41:53.053982,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,0.9661174415086862,1.7465458387994488,-0.2717738205842579,92.01928401344185,2006-12-12 11:41:51.025784500,2.0183196593837067
2006-12-12 11:41:51.306038,11.872614555632085,,91.74043091479689,90.00096263812935,2006-12-12 11:41:53.053984,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,0.9590381634479854,1.7394682766675373,-0.27885309864495866,92.01928401344185,2006-12-12 11:41:51.025784500,2.018321375312496
2006-12-12 11:41:51.486171,16.158489188101992,,91.56119935555034,90.0009192692245,2006-12-12 11:41:53.054028,,,t21,-0.657446812,ibs,negative,2006-12-12 11:41:52.269900,90.7813927513489,0.7798066042014398,1.5602800863258466,-0.4580846578915043,92.01928401344185,2006-12-12 11:41:51.025784500,2.018364744217351
2006-12-12 11:42:42.147956,5.671386883385688,,89.20297583753927,89.9052805760349,2006-12-12 11:42:42.850258,,,t21,-0.64,ibs,positive,2006-12-12 11:42:42.941851,89.99687387218819,-0.7938980346489188,-0.7023047384956271,-1.4450057320113956,90.64798156955067,2006-12-12 11:42:43.596085000,0.7427009935157685
2006-12-12 11:42:42.256373,7.299247875699945,,89.3113932852666,89.90525399516373,2006-12-12 11:42:42.850231,,,t21,-0.64,ibs,positive,2006-12-12 11:42:42.941851,89.99687387218819,-0.6854805869215852,-0.5938607098971289,-1.336588284284062,90.64798156955067,2006-12-12 11:42:43.596085000,0.742727574386933
2006-12-12 11:42:42.531314,16.36053170586142,,89.58633530164298,89.90518749113812,2006-12-12 11:42:42.850165,,,t21,-0.64,ibs,positive,2006-12-12 11:42:42.941851,89.99687387218819,-0.4105385705452136,-0.3188521894951464,-1.0616462679076903,90.64798156955067,2006-12-12 11:42:43.596085000,0.742794078412544
2006-12-12 11:42:42.542732,11.892650566045644,,89.59775344937134,89.90518475753052,2006-12-12 11:42:42.850162,,,t21,-0.64,ibs,positive,2006-12-12 11:42:42.941851,89.99687387218819,-0.3991204228168499,-0.30743130815918107,-1.0502281201793267,90.64798156955067,2006-12-12 11:42:43.596085000,0.7427968120201456
2006-12-12 11:42:42.587972,9.740280780320731,,89.64299354733248,89.90517394762205,2006-12-12 11:42:42.850151,,,t21,-0.64,ibs,positive,2006-12-12 11:42:42.941851,89.99687387218819,-0.35388032485570875,-0.2621804002895658,-1.0049880222181855,90.64798156955067,2006-12-12 11:42:43.596085000,0.7428076219286197
2006-12-12 11:42:42.787120,21.88562029579136,-9.968227822869158,89.84214248512308,89.90512677929574,2006-12-12 11:42:42.850104,2006-12-12 11:42:44.250319,91.29908926691314,t21,-0.64,els,positive,,,-1.4569467817900659,-0.06298429417266505,-0.8058390844275891,90.64798156955067,2006-12-12 11:42:43.596085000,0.7428547902549241
2006-12-12 11:42:42.874172,50.33084189311084,-8.275748097453462,89.92919468563832,89.90510637443097,2006-12-12 11:42:42.850084,2006-12-12 11:42:44.250319,91.29908926691314,t21,-0.64,els,positive,,,-1.3698945812748207,0.024088311207350444,-0.7187868839123439,90.64798156955067,2006-12-12 11:42:43.596085000,0.7428751951196944
2006-12-12 11:42:43.693880,7.4794884386032,-5.476975627759244,90.74543313298636,89.90492060623487,2006-12-12 11:42:42.849898,2006-12-12 11:42:44.250319,91.29908926691314,t21,-0.64,els,positive,,,-0.5536561339267791,0.8405125267514961,0.09745156343569761,90.64798156955067,2006-12-12 11:42:43.596085000,0.7430609633157985
2006-12-12 11:42:44.761279,3.2335081235244223,-10.17853467331496,91.80749402271977,89.90469596633221,2006-12-12 11:42:42.849673,2006-12-12 11:42:44.250319,91.29908926691314,t21,-0.64,els,positive,,,0.5084047558066231,1.902798056387553,1.1595124531691,90.64798156955067,2006-12-12 11:42:43.596085000,0.7432856032184532
2007-02-22 03:10:10.005988,5.810177111670671,,86.54745042324066,90.1314265232316,2007-02-22 03:10:14.102474,,,t25,-0.7697916666666667,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-2.270572625184286,-3.5839760999909345,-3.6563208389216015,90.20377126216226,2007-02-22 03:10:14.175183000,0.07234473893066706
2007-02-22 03:10:10.475539,7.968755188905841,,86.78222596645355,90.13137261469022,2007-02-22 03:10:14.102420,,,t25,-0.7697916666666667,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-2.0357970819713955,-3.349146648236669,-3.421545295708711,90.20377126216226,2007-02-22 03:10:14.175183000,0.07239864747204194
2007-02-22 03:10:10.713048,10.385558695514979,,86.9009804725647,90.13134270574972,2007-02-22 03:10:14.102390,,,t25,-0.7697916666666667,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.9170425758602505,-3.2303622331850192,-3.302790789597566,90.20377126216226,2007-02-22 03:10:14.175183000,0.07242855641254664
2007-02-22 03:10:10.922906,12.846201140940863,,87.00590944290161,90.13131480321944,2007-02-22 03:10:14.102362,,,t25,-0.7697916666666667,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.8121136055233364,-3.125405360317828,-3.197861819260652,90.20377126216226,2007-02-22 03:10:14.175183000,0.07245645894282404
2007-02-22 03:10:11.088490,15.014625291392884,,87.13250428423999,90.13129180997763,2007-02-22 03:10:14.102339,,,t25,-0.76625,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.6855187641849625,-2.99878752573764,-3.071266977922278,90.20377126216226,2007-02-22 03:10:14.175183000,0.0724794521846377
2007-02-22 03:10:11.199248,17.57704377993951,,87.24270886429258,90.13127594921133,2007-02-22 03:10:14.102323,,,t25,-0.76625,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.5753141841323668,-2.8885670849187477,-2.961062397869682,90.20377126216226,2007-02-22 03:10:14.175183000,0.07249531295093448
2007-02-22 03:10:11.224654,19.776697077357706,,87.26798778844204,90.13127225668738,2007-02-22 03:10:14.102319,,,t25,-0.76625,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.5500352599829057,-2.8632844682453396,-2.935783473720221,90.20377126216226,2007-02-22 03:10:14.175183000,0.07249900547488153
2007-02-22 03:10:11.303832,21.2813639106429,,87.34677021030075,90.13126061854435,2007-02-22 03:10:14.102307,,,t25,-0.76625,ibs,positive,2007-02-22 03:10:12.782474,88.81802304842495,-1.471252838124201,-2.784490408243599,-2.8570010518615163,90.20377126216226,2007-02-22 03:10:14.175183000,0.07251064361791748
2007-02-22 03:10:13.439348,40.53786368569884,11.086520385552278,89.47161442429751,90.13090866945701,2007-02-22 03:10:14.101954,2007-02-22 03:10:15.567892,91.58951947589958,t25,-0.7591666666666667,els,positive,,,-2.117905051602065,-0.6592942451595007,-0.7321568378647498,90.20377126216226,2007-02-22 03:10:14.175183000,0.07286259270524909
2007-02-22 03:10:17.447856,8.21773391903812,10.70624088275015,93.4623212814331,90.13066298559805,2007-02-22 03:10:14.101707,2007-02-22 03:10:15.567892,91.58951947589958,t25,-0.745,els,positive,,,1.872801805533527,3.331658295835055,3.2585500192708423,90.20377126216226,2007-02-22 03:10:14.175183000,0.07310827656421282
2007-02-22 03:10:28.372575,3.627481811680834,13.175671719672204,101.77076017856598,90.12991081475894,2007-02-22 03:10:14.100950,2007-02-22 03:10:15.567892,91.58951947589958,t25,-0.7060416666666667,els,positive,,,10.1812407026664,11.640849363807035,11.566988916403716,90.20377126216226,2007-02-22 03:10:14.175183000,0.07386044740331954
2007-02-22 03:10:51.606284,3.695045502124281,9.36664752073898,101.78134596347809,90.12817981249209,2007-02-22 03:11:05.900823,2007-02-22 03:11:05.158850,90.86644245067782,t25,-0.6641666666666667,els,negative,,,10.914903512800265,11.653166150985996,12.070024069670126,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4168579186841299
2007-02-22 03:10:59.411133,8.500855055730034,9.311758058365568,96.67485733374906,90.12731946820622,2007-02-22 03:11:05.901688,2007-02-22 03:11:05.158850,90.86644245067782,t25,-0.6675,els,negative,,,5.8084148830712365,6.547537865542836,6.963535439941097,89.71132189380796,2007-02-22 03:11:06.319775500,-0.41599757439826135
2007-02-22 03:11:03.837785,46.86277667462847,9.551895386908708,92.18090066391869,90.12676447635853,2007-02-22 03:11:05.902246,2007-02-22 03:11:05.158850,90.86644245067782,t25,-0.6691666666666667,els,negative,,,1.3144582132408686,2.054136187560161,2.4695787701107292,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4154425825505683
2007-02-22 03:11:06.028237,5.850477649833379,,90.00140316522175,90.12643869129178,2007-02-22 03:11:05.902573,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.4452018282836434,-0.12503552607003598,0.2900812714137828,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4151167974838188
2007-02-22 03:11:06.320089,12.8968007296384,,89.7110107395647,90.12638746349657,2007-02-22 03:11:05.902625,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.1548094026265971,-0.4153767239318711,-0.0003111542432634451,89.71132189380796,2007-02-22 03:11:06.319775500,-0.41506556968860764
2007-02-22 03:11:06.324469,17.72593672211006,,89.70665265646494,90.12638668051453,2007-02-22 03:11:05.902625,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.1504513195268373,-0.41973402404958904,-0.004669237343023269,89.71132189380796,2007-02-22 03:11:06.319775500,-0.41506478670656577
2007-02-22 03:11:06.349861,15.054052227276198,,89.6813878255789,90.12638213445562,2007-02-22 03:11:05.902630,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.125186488640793,-0.44499430887672986,-0.029934068229067634,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4150602406476622
2007-02-22 03:11:06.395470,19.861301113897078,,89.63600692193631,90.12637393321977,2007-02-22 03:11:05.902638,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.079805584998212,-0.4903670112834533,-0.0753149718716486,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4150520394118047
2007-02-22 03:11:06.421379,10.460825462006829,,89.61022731012781,90.12636925442767,2007-02-22 03:11:05.902643,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.0540259731897095,-0.5161419442998607,-0.10109458368015112,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4150473606197096
2007-02-22 03:11:06.445247,7.916712479947197,,89.58647882931382,90.12636493159268,2007-02-22 03:11:05.902647,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,1.030277492375717,-0.5398861022788566,-0.12484306449414362,89.71132189380796,2007-02-22 03:11:06.319775500,-0.41504303778471296
2007-02-22 03:11:06.498220,23.01429498753849,,89.53377071905743,90.1263552929849,2007-02-22 03:11:05.902657,,,t25,-0.6675,ibs,negative,2007-02-22 03:11:07.480701,88.5562013369381,0.9775693821193272,-0.5925845739274678,-0.1775511747505334,89.71132189380796,2007-02-22 03:11:06.319775500,-0.4150333991769344
2007-02-22 03:11:51.353161,5.982375354482626,,85.40592219658811,90.1192477925,2007-02-22 03:11:56.090169,,,t25,-0.5779167125,ibs,positive,2007-02-22 03:11:54.540289,88.5771168575593,-3.171194660971196,-4.713325595911897,-4.383272081230189,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3300535146817083
2007-02-22 03:11:52.043123,7.987469575970597,,86.09243356032584,90.1191589923431,2007-02-22 03:11:56.090080,,,t25,-0.5764583812499999,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-2.5837865959938426,-4.026725432017258,-3.6967607174924524,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3299647145248059
2007-02-22 03:11:52.699811,10.675738835101443,,86.74583739396257,90.11907049879501,2007-02-22 03:11:56.089991,,,t25,-0.5764583812499999,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.9303827623571124,-3.373233104832437,-3.043356883855722,89.7891942778183,2007-02-22 03:11:55.758457500,-0.32987622097671476
2007-02-22 03:11:52.841481,13.138481891303027,,86.88679888133174,90.11905089900883,2007-02-22 03:11:56.089971,,,t25,-0.5764583812499999,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.7894212749879443,-3.2322520176770837,-2.902395396486554,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3298566211905296
2007-02-22 03:11:52.996132,15.372202447496306,,87.04067638810375,90.11902929731069,2007-02-22 03:11:56.089950,,,t25,-0.5764583812499999,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.635543768215939,-3.0783529092069415,-2.748517889714549,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3298350194923927
2007-02-22 03:11:53.178369,18.160865422919354,,87.22200283642087,90.11900356632749,2007-02-22 03:11:56.089924,,,t25,-0.57500005,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.4542173198988166,-2.8970007299066225,-2.5671914413974264,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3298092885091961
2007-02-22 03:11:53.231247,20.30347618215601,,87.27461649512406,90.11899604419692,2007-02-22 03:11:56.089916,,,t25,-0.57500005,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.4016036611956224,-2.8443795490728547,-2.514577782694232,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3298017663786226
2007-02-22 03:11:53.462176,26.213884737863598,,87.50439161998474,90.11896289895168,2007-02-22 03:11:56.089883,,,t25,-0.57500005,ibs,positive,2007-02-22 03:11:54.639890,88.67622015631969,-1.1718285363349423,-2.6145712789669346,-2.284802657833552,89.7891942778183,2007-02-22 03:11:55.758457500,-0.32976862113338257
2007-02-22 03:11:55.301866,52.54392412380446,3.9605998616775273,89.33488704148294,90.1186830365688,2007-02-22 03:11:56.089602,2007-02-22 03:11:56.877025,90.9021683993169,t25,-0.5720833875,els,positive,,,-1.5672813578339628,-0.7837959950858533,-0.4543072363353531,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3294887587505002
2007-02-22 03:11:57.630781,8.629143722091671,2.0575533546119438,91.65215486028228,90.11839079684736,2007-02-22 03:11:56.089308,2007-02-22 03:11:56.877025,90.9021683993169,t25,-0.569166725,els,positive,,,0.7499864609653741,1.5337640634349157,1.8629605824639839,89.7891942778183,2007-02-22 03:11:55.758457500,-0.3291965190290682
2007-02-22 03:12:01.894446,3.95645674957914,2.294013893594499,95.45728375980434,90.11777706118633,2007-02-22 03:11:56.088691,2007-02-22 03:11:56.877025,90.9021683993169,t25,-0.5633334,els,positive,,,4.555115360487434,5.33950669861801,5.668089481986044,89.7891942778183,2007-02-22 03:11:55.758457500,-0.32858278336803437
2007-02-22 03:12:40.158533,3.998008861104993,-2.165086924145872,97.94181952243525,90.1126348757558,2007-02-22 03:12:48.921541,2007-02-22 03:12:47.860252,91.16861692522252,t25,-0.5687503875,els,negative,,,6.77320259721273,7.829184646679451,8.000590221467974,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17140557478852259
2007-02-22 03:12:44.342621,8.67848250376987,-2.6568543354479797,94.66864820002138,90.11216016658666,2007-02-22 03:12:48.922019,2007-02-22 03:12:47.860252,91.16861692522252,t25,-0.5712503499999999,els,negative,,,3.5000312747988573,4.556488033434718,4.727418899054101,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17093086561938264
2007-02-22 03:12:47.128450,50.731690766986674,-4.54996827777366,91.89675912033454,90.11184759833036,2007-02-22 03:12:48.922333,2007-02-22 03:12:47.860252,91.16861692522252,t25,-0.5725003,els,negative,,,0.7281421951120137,1.7849115220041796,1.955529819367257,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17061829736307743
2007-02-22 03:12:49.144659,13.190690919908295,,89.8899097442627,90.11165362592175,2007-02-22 03:12:48.922528,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.1760680675506592,-0.22174388165905157,-0.0513195567045841,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17042432495446747
2007-02-22 03:12:49.146831,10.676178844746836,,89.88773775100708,90.11165343131422,2007-02-22 03:12:48.922528,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.173896074295044,-0.22391568030714382,-0.053491549960199336,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17042413034694448
2007-02-22 03:12:49.187612,15.413347959098111,,89.84695672988892,90.11164978703574,2007-02-22 03:12:48.922532,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.1331150531768799,-0.2646930571468289,-0.0942725710783634,89.94122930096728,2007-02-22 03:12:49.090489500,-0.1704204860684655
2007-02-22 03:12:49.206061,8.003491789373575,,89.82850790023804,90.11164814218156,2007-02-22 03:12:48.922533,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.114666223526001,-0.2831402419435278,-0.1127214007292423,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17041884121428552
2007-02-22 03:12:49.209952,6.013943241597583,,89.82461667060852,90.11164779559529,2007-02-22 03:12:48.922534,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.1107749938964844,-0.2870311249867683,-0.1166126303587589,89.94122930096728,2007-02-22 03:12:49.090489500,-0.1704184946280094
2007-02-22 03:12:49.210957,18.159294834786667,,89.82361173629761,90.11164770593297,2007-02-22 03:12:48.922534,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.1097700595855713,-0.2880359696353594,-0.11761756466967199,89.94122930096728,2007-02-22 03:12:49.090489500,-0.1704184049656874
2007-02-22 03:12:49.271366,20.616409625858587,,89.76320290565491,90.11164233612503,2007-02-22 03:12:48.922539,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,1.049361228942871,-0.3484394304701226,-0.1780263953123722,89.94122930096728,2007-02-22 03:12:49.090489500,-0.17041303515775041
2007-02-22 03:12:49.357203,26.669503726744328,,89.67736577987671,90.11163160240106,2007-02-22 03:12:48.922550,,,t25,-0.5733336,ibs,negative,2007-02-22 03:12:50.320727,88.71384167671204,0.9635241031646729,-0.43426582252435253,-0.26386352109057043,89.94122930096728,2007-02-22 03:12:49.090489500,-0.1704023014337821
2007-02-22 03:13:34.995696,5.939914208745751,,86.04031140310326,90.1078414800702,2007-02-22 03:13:39.073610,,,t25,-0.598125,ibs,positive,2007-02-22 03:13:37.471878,88.50647735595703,-2.466165952853771,-4.067530076966946,-3.763772595831597,89.80408399893486,2007-02-22 03:13:38.771739000,-0.3037574811353494
2007-02-22 03:13:35.458241,7.936265993070752,,86.50054485057262,90.10780734057417,2007-02-22 03:13:39.073576,,,t25,-0.59875,ibs,positive,2007-02-22 03:13:37.471878,88.50647735595703,-2.0059325053844077,-3.6072624900015455,-3.3035391483622334,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30372334163931214
2007-02-22 03:13:36.314795,10.552084665555661,,87.35281846438374,90.10775526223685,2007-02-22 03:13:39.073524,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-1.3237269171622756,-2.754936797853105,-2.451265534551112,89.80408399893486,2007-02-22 03:13:38.771739000,-0.3036712633019931
2007-02-22 03:13:36.381120,13.015734366542873,,87.41881197106886,90.10775183330658,2007-02-22 03:13:39.073520,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-1.257733410477158,-2.688939862237717,-2.3852720278659945,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30366783437172273
2007-02-22 03:13:36.499442,15.246581491093906,,87.53654281939816,90.10774593187914,2007-02-22 03:13:39.073514,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-1.1400025621478562,-2.5712031124809727,-2.2675411795366927,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30366193294428
2007-02-22 03:13:36.551405,17.804742290716092,,87.58824600033404,90.10774342741102,2007-02-22 03:13:39.073512,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-1.088299381211982,-2.5194974270769848,-2.2158379986008185,89.80408399893486,2007-02-22 03:13:38.771739000,-0.3036594284761662
2007-02-22 03:13:36.664612,19.944103176151412,,87.70088737757942,90.10773815558123,2007-02-22 03:13:39.073506,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-0.9756580039666005,-2.406850778001811,-2.103196621355437,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30365415664637396
2007-02-22 03:13:36.766945,25.463480446821247,,87.80270882492187,90.10773360766244,2007-02-22 03:13:39.073502,,,t25,-0.599375,ibs,positive,2007-02-22 03:13:37.641946,88.67654538154602,-0.8738365566241555,-2.305024782740574,-2.001375174012992,89.80408399893486,2007-02-22 03:13:38.771739000,-0.3036496087275822
2007-02-22 03:13:38.364831,46.13876430244861,-8.809416676507354,89.39943027496338,90.10754586256901,2007-02-22 03:13:39.073313,2007-02-22 03:13:39.901532,90.9316226163237,t25,-0.600625,els,positive,,,-1.5321923413603145,-0.7081155876056329,-0.40465372397147803,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30346186363415484
2007-02-22 03:13:40.723356,8.625030276188381,-8.461789533144948,91.74933669194343,90.10726882281244,2007-02-22 03:13:39.073035,2007-02-22 03:13:39.901532,90.9316226163237,t25,-0.6018749999999999,els,positive,,,0.8177140756197332,1.6420678691309831,1.9452526930085696,89.80408399893486,2007-02-22 03:13:38.771739000,-0.3031848238775865
2007-02-22 03:13:44.205666,3.7688319998077224,-8.57403860075815,95.21423607808902,90.10695368170164,2007-02-22 03:13:39.072718,2007-02-22 03:13:39.901532,90.9316226163237,t25,-0.604375,els,positive,,,4.282613461765322,5.107282396387376,5.410152079154159,89.80408399893486,2007-02-22 03:13:38.771739000,-0.30286968276678294
2007-02-22 03:14:23.528229,3.625738474067857,-12.61463071904686,97.54262702945107,90.10480847344564,2007-02-22 03:14:31.924446,2007-02-22 03:14:30.377546,91.64396867904816,t25,-0.695,els,negative,,,5.898658350402911,7.437818556005425,7.424113636780476,90.1185133926706,2007-02-22 03:14:31.910671500,0.013704919224949208
2007-02-22 03:14:27.072256,8.328206771799962,-12.883712917565385,93.97849750518799,90.10488563229107,2007-02-22 03:14:31.924368,2007-02-22 03:14:30.377546,91.64396867904816,t25,-0.6983333333333333,els,negative,,,2.334528826139831,3.873611872896916,3.8599841125173953,90.1185133926706,2007-02-22 03:14:31.910671500,0.013627760379520737
2007-02-22 03:14:29.356060,34.3990820888178,-11.14276851541332,92.66034620169376,90.10495804908979,2007-02-22 03:14:31.924296,2007-02-22 03:14:30.377546,91.64396867904816,t25,-0.7,els,negative,,,1.0163775226455982,2.5553881526039675,2.5418328090231626,90.1185133926706,2007-02-22 03:14:31.910671500,0.013555343580804902
2007-02-22 03:14:31.572196,19.687814264932108,,90.45529545273166,90.10512926223144,2007-02-22 03:14:31.924124,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.8622373464386328,0.350166190500218,0.3367820600610685,90.1185133926706,2007-02-22 03:14:31.910671500,0.013384130439149544
2007-02-22 03:14:31.672075,15.056604410794122,,90.35591630914132,90.10512596602398,2007-02-22 03:14:31.924127,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.7628582028482924,0.2507903431173446,0.2374029164707281,90.1185133926706,2007-02-22 03:14:31.910671500,0.013387426646616518
2007-02-22 03:14:31.697697,8.011767454043854,,90.33042265268159,90.10512517058442,2007-02-22 03:14:31.924128,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.7373645463885623,0.22529748209717582,0.21190926001099797,90.1185133926706,2007-02-22 03:14:31.910671500,0.013388222086177848
2007-02-22 03:14:31.724017,17.63092746225804,,90.30423440047889,90.10512437493155,2007-02-22 03:14:31.924129,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.7111762941858615,0.19911002554734125,0.18572100780829714,90.1185133926706,2007-02-22 03:14:31.910671500,0.013389017739044107
2007-02-22 03:14:31.744923,5.801158555074916,,90.28343282366404,90.10512375800262,2007-02-22 03:14:31.924129,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.6903747173710144,0.17830906566142346,0.16491943099345008,90.1185133926706,2007-02-22 03:14:31.910671500,0.013389634667973382
2007-02-22 03:14:31.758905,12.851128199337726,,90.26952098187758,90.10512335319157,2007-02-22 03:14:31.924129,,,t25,-0.7016666666666667,ibs,negative,2007-02-22 03:14:33.443797,88.59305810629303,1.6764628755845479,0.16439762868600383,0.15100758920698354,90.1185133926706,2007-02-22 03:14:31.910671500,0.013390039479020288
